Coluna;;CNAE 2.0 Div
UF;Ano;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;FABRICAÇÃO DE BEBIDAS;FABRICAÇÃO DE PRODUTOS DO FUMO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;FABRICAÇÃO DE PRODUTOS DE MADEIRA;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;FABRICAÇÃO DE PRODUTOS QUÍMICOS;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;METALURGIA;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;FABRICAÇÃO DE MÓVEIS;FABRICAÇÃO DE PRODUTOS DIVERSOS;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Total
;2010;938,98580679895;1169,56028792135;1671,42333333318;713,126730769255;641,652316534048;1005,68821109122;852,463024716646;1104,84974789921;787,514741144446;1279,96064705876;1281,38205980069;1016,33315789479;942,864106280203;856,64439880757;1174,57338888885;927,933683083508;801,951842105261;667,153214285732;1885,53850877192;876,918381201029;766,016874999958;897,942164634161;1036,66018348621;867,736570605216;928,045623648162
;2009;867,678831147126;1101,33102427921;2212,9400000001;608,403367346927;585,613037716617;882,26837675351;780,137637430091;972,305423728861;750,021412803549;1224,92949044586;1030,54758474574;986,910000000428;806,005774278196;721,935791258489;1067,30021276596;792,093722891585;697,710625000065;809,050847457667;1933,24087866114;785,329540229904;683,968220858935;783,872696897378;643,433588516754;716,828501742171;835,835692755784
;2008;774,625305834512;992,82824659729;1864,86900000006;562,427671232892;524,571386782229;784,933611111122;726,014925336598;901,97218309863;697,429107142874;1066,5062686567;709,682469879489;998,518750000163;740,989714964393;621,472421096345;907,641250000082;671,334647887317;564,576000000001;779,706078431423;798,057040816339;692,202186495206;599,565454545537;716,88157427938;583,026637168193;642,914882352959;744,395390172429
;2007;741,381852038241;848,578496791915;1522,92900000014;525,137083333338;479,677055900619;692,722531250004;661,068123158516;725,327897435883;631,222163355409;949,486111111102;823,109069767359;752,448823529419;730,809289473684;557,158881578952;766,749957805916;621,829403973506;466,32999999995;719,697941176484;607,710800000044;601,163556338035;525,431515151451;657,001274787542;519,286941176505;617,80590909092;688,909038430087
12 - Acre;Total;1171,48251083293;1282,24629548884;1111,4797435898;760,756977272745;837,853319130807;1229,47499281608;1066,20605024005;725,531397379898;1105,7751346894;1514,20848484845;1021,2593333333;933,008235294235;1251,19033655705;950,966576981764;1229,61574123993;1037,26191052629;1321,85351851846;930,986915584381;1270,78621513946;1041,32330110498;1397,92232323232;886,911690781306;915,976989079586;1024,5807468124;1103,40673026785
;2019;1500,31079204204;1459,09315789482;0;1100,32999999981;1164,65999999999;1716,38871212112;1391,77249101794;1976,7379999999;1362,05743749997;1639,125;1317,14000000016;1130,37833333357;1702,18471590907;1194,74750602411;1558,61000000002;1580,86837606817;1385,66666666667;1236,94923076922;1863,62599999979;1394,90887096787;1355,92888888898;1164,73253731341;1409,13519999994;1672,39978260871;1426,63404221911
;2018;1567,92631823461;1519,59387878792;0;1057,55249999999;1124,94023809529;1667,26033898302;1552,54488245927;1747,16499999973;1343,57924855489;2183,34454545463;1348,39448275854;1035,72333333331;1755,2125146199;1319,6359520639;1639,27000000002;1468,87180180179;1315,15333333363;1283,48000000005;2099,8662500002;1391,98050000009;1652,2864864865;1257,95525316456;1282,54596491236;1434,19803921563;1497,71515820456
;2017;1555,18051473332;1545,27711764704;0;1105,32909090952;1093,13938888889;1638,29991150451;1552,05120481926;1001,24500000011;1336,15223602481;1839,03288461531;1289,61532258056;1014,50750000007;1604,53527093599;1289,81332912987;1324,92392857127;1435,05084033616;1290,0700000003;1300,83588235294;1736,8476000002;1360,32281250008;1582,75081081082;1182,27624161069;1181,6630769232;1160,5648936169;1474,45704915134
;2016;1439,51817187498;1467,82181415926;0;1104,45565217401;1038,23256410263;1505,85589743592;1324,43940993792;922,375;1223,48268456382;1874,84966666665;1269,1346774193;0;1527,16099476436;1233,41709330144;1269,89296296301;1223,58833333328;1351,05333333338;1322,87285714282;1736,89954545442;1209,64692307698;1484,14195121945;1136,23137142864;1151,88411764706;1123,81830508484;1369,64790039412
;2015;1289,45300481661;1478,02692;1097,39384615393;1069,33413793115;965,424999999964;1405,83677419364;1317,23915869981;865,919999999925;1112,39369863015;2106,22000000003;1121,97338461522;0;1481,48354368929;1134,81747619048;1595,10820512841;1133,09476821184;0;1112,22249999989;1586,54250000008;1248,3297916666;0;1091,14852941173;1013,7039130435;1147,84650000002;1275,78612451738
;2014;1201,30119647353;1423,49855633801;1029,80727272718;976,018684210525;912,506902654865;1346,55361702111;1282,03544999998;786,305000000168;1097,69743243242;1731,88219178065;1023,70594594586;0;1472,49661904759;1107,2094313211;1513,57022222245;1114,00479797983;0;992,316666666729;1629,13500000024;1141,32459016382;0;1014,45482051277;956,526415094329;982,809782608696;1201,78893520761
;2013;1103,38455731594;1311,81691507793;1155,52500000019;909,0333333334;836,569548872173;1224,17467889916;1205,64079520693;694,875;1130,09849315077;1821,72432989684;1023,45370786521;0;1322,68959821426;1007,32834167258;1794,36590909107;1068,681010101;0;951,619999999947;1179,30370370378;1053,87311475411;1110,86714285714;948,975056179747;839,392711864532;862,099024390347;1115,6694914234
;2012;1009,45392381826;1249,17771217712;1136,71333333314;834,113023255843;757,684899999965;1120,89349056603;1157,54011867088;702,901666666536;1035,97436241612;1362,73233644854;847,944444444483;0;1179,10752100841;885,994362745081;1297,6288000001;992,777283950617;671,759999999776;776,244999999879;1098,77333333329;982,266349206324;1042,37619047608;895,632555555521;754,683999999944;793,847187500069;1032,55046234153
;2011;907,435086551244;1222,16816780825;1005,91777777806;671,381454545327;653,04202127657;926,592115384616;1033,84155917789;737,877500000002;953,126240601525;1414,54211111111;694,459615384587;0;943,138357487908;766,842725752507;1292,54826086978;804,456788321141;0;790,425000000024;1041,94782608691;832,565600000011;0;806,399234234246;621,364722222167;727,947941176374;926,72456686046
;2010;860,736192818494;1148,52049056602;980,07333333335;617,158499999926;604,46099415202;879,509615384593;935,84901269395;723,391470588196;925,509338235229;1215,23373493973;538,421999999881;0;937,827354260096;710,055581395344;1103,48333333312;773,331780104661;550,799999999814;744,623181818159;1050,01916666663;736,773469387658;0;723,976106194649;569,512187499917;697,217857142777;868,079442448844
;2009;789,838267670928;1106,2773265306;1168,94600000009;524,209230769318;529,861406250035;809,673814432959;812,599794238684;643,482954545433;842,966935483896;753,881235955021;539,109411764726;0;866,229599999979;616,320601307208;1191,21809523803;916,765668789785;0;558,337999999956;884,57599999994;725,171272727305;0;664,466195122007;516,611935483923;649,620500000101;791,140529110223
;2008;707,005508155583;979,642505966583;1415,49000000022;505,371964285741;522,393461538476;759,311808510629;711,896555066082;610,924871794939;845,386250000004;1392,91648648653;493,756333333269;0;787,741916167689;540,727270440245;875,002222222155;579,052148760346;790,774999999907;1117,29309523795;755,906666666704;678,785094339629;442,174000000115;558,451111111109;552,726315789525;615,308484848476;700,114087172625
;2007;614,213757921425;909,439875930519;1305,00000000009;575,164230769261;427,741982758631;716,209639639598;624,492839506178;582,526874999972;825,675000000109;1044,12095238094;489,126153846176;478,417500000098;690,584852070983;488,645102941184;765,267678571416;552,094553571436;1560,69899999988;522,96619047617;591,833333333333;575,411176470574;0;479,952953367885;492,128360655754;564,641304347907;633,318474884007
13 - Amazonas;Total;1220,36062058527;2202,12194380322;2263,98863134655;1015,78354477258;829,799279299019;1188,63468369829;1262,99045385302;1540,43738319105;1583,49084490218;12326,9603951601;2498,51834047199;2895,34425410421;1837,56512143603;1409,84339240069;2586,79802008276;2040,76639962311;1839,65459836516;1593,52859094039;1985,16979000102;1897,61626660349;2752,58473604624;1148,36644171195;1794,94586355506;2243,08409272476;1985,28163131232
;2019;1656,49687098916;2841,21512000002;0;1293,6200323276;1110,85977513229;1337,00796610169;2015,00848163264;2038,88490441175;2323,21672782872;17305,3180701753;2875,15965063523;3497,01194805196;2652,9358250028;1796,09843562872;2950,70979748604;2919,84260730983;2729,54131498342;2112,10499532419;2607,27021192317;2576,99948901503;4107,44224946302;1099,8499452954;2478,07900692841;2277,34293965964;2804,51886055386
;2018;1629,83969108019;2770,66420217731;0;1330,30611662537;1149,8552562418;1368,63121621627;1824,52561588332;1994,45622699389;2227,45812993866;18238,9548190046;2682,98787159188;3282,67584732823;2577,4152088036;1928,49262768319;3303,56606092435;3069,49677861415;2615,15359716074;2124,78366907963;2646,12624183009;2615,95448336255;4241,24245039188;1573,41513015189;2536,41682889342;2400,25878034683;2786,19893134035
;2017;1581,88255948688;2676,15659375913;0;1331,83490056818;1111,21714285718;1298,80664285709;1769,61186065576;1953,75384123399;2303,23470464133;16539,898834081;2788,10992349727;3272,7391666666;2494,01361663239;1629,44066150599;2960,62608150471;3052,42670358063;2456,63458467625;2082,12069365261;2665,85612480971;2629,64995587913;4001,57411317122;1487,52932725195;2425,34468468471;2417,18794510904;2660,26697439286
;2016;1464,89794575046;2757,82447499174;3816,07517241356;1378,33692144366;1076,22477941177;1394,62897435897;1642,05021996615;1874,79970505049;2276,79208096137;15487,2270600001;2932,8971860914;3205,4188483685;2363,42339618223;1962,72117274945;4548,7587053022;2794,71266259431;2336,93155031527;2000,19465859983;2514,3420927969;2380,67078878176;3634,5071550881;1421,71911242603;2257,65968601335;2629,6879835651;2555,32845222407
;2015;1335,84519589837;2559,63415134159;2806,72480769234;1146,34659030837;1005,09869246861;1231,79319999997;1515,06344119967;1717,93330293417;2099,98916716602;13676,64462963;2883,6676406335;2915,05695817493;2201,30118731563;1747,07469412723;3971,7586252478;2531,41754511406;2225,21833358616;1990,77437231835;2116,92312558137;2180,74674845165;3330,35909210892;1332,84116997795;1958,28136430323;2315,2754865181;2359,93936315748
;2014;1301,54044660544;2390,35057151229;2751,65037037024;1071,66354532161;904,065628692005;1033,54898305079;1437,6687092096;1559,00949295774;1767,30076656775;12972,4907961169;2688,6980116959;3023,3676696834;1942,93528912555;1591,18033996383;3484,31324905871;2010,03143851213;1932,81001411655;1603,02891969603;1954,83340225218;1972,75394323055;3022,0451884351;1235,7098524763;1749,6955912477;2168,63192657083;2074,712025539
;2013;1191,16601409805;2196,0902645503;2474,85709090911;929,7365320911;861,316092043691;998,877500000014;1323,53665377175;1451,46407584561;1711,56220921988;11653,2938764048;2576,02946601942;2510,45462857139;1750,41587413825;1499,85696813976;2795,36846489098;1926,88745142569;1730,34364918278;1547,26968558743;1915,31271946365;1862,01798903465;2703,72632607679;1135,99151187903;1515,03447653428;2205,78882947985;1893,61729692045
;2012;1154,29688454281;2086,82430387061;2226,07754716994;861,568664731511;822,344366776313;934,46999999992;1219,9703538663;1395,27126621162;1627,52298780489;10715,4552313163;2392,08120661157;1834,45930555541;1621,83809682965;1370,32559043885;2290,70343313377;1811,27675605648;1687,06605225586;1473,29422009572;1801,03146227466;1709,8157516203;2491,1819690075;1101,55565707133;1489,59913232106;2851,01723888898;1810,55870569784
;2011;1025,96688459239;1883,85588543618;2047,89619999981;876,055824175854;738,718813803012;827,938125000044;1142,81292012778;1288,2570484728;1442,43608176663;9347,82343012716;2242,81092846272;1522,82381355932;1508,06808183908;1245,2258664193;2011,36989535944;1620,8142643872;1585,84382103294;1342,33068428853;1598,30674031709;1641,83026471865;2242,76994986632;1000,34472625701;1360,3737248129;1888,7125304878;1656,1244883441
;2010;916,191046989045;1766,81565399484;2053,65705882367;760,119770114939;702,570033057845;768,225769230863;999,831457831336;1295,47987468668;1338,25097024179;8859,54033864524;2098,05185460795;1259,81596153857;1447,82557475317;1148,10747805268;1895,21111960677;1543,37030202791;1485,87295289688;1257,1555455925;1456,70569808262;1434,09432374868;2031,92284620467;873,744482323236;1354,66279639174;1925,84450093;1554,00575131624
;2009;842,532450583471;1486,48175909571;1584,14599999983;708,851068447408;625,301737173712;717,706521739009;836,014535031843;1190,91668200837;1255,79036850392;8831,05765872969;2143,78987813139;1148,34858585859;1385,34265395465;1031,1180910482;1617,1274521935;1442,32365845648;1399,9519420203;1142,33586530015;1427,32177957178;1346,61362777945;1891,29266674017;771,294865718801;1267,48576064913;1968,39766265058;1462,97790121974
;2008;788,281419486139;1392,89182316121;1451,04648648649;628,405181818165;578,45706837607;757,784583333414;752,193864258344;1161,30545947902;1178,90076454461;8963,0712545456;2105,02534158147;951,724482758656;1276,7275685673;926,61210475733;1475,72804752067;1450,20587274947;1328,0065131557;1144,02781797411;1333,02268170424;1369,16872552575;1879,64930309255;724,013957935017;1125,63984358144;2086,20404789057;1419,28814411602
;2007;684,193080820876;1507,01107214428;1315,52281249993;585,3317987152;478,195474592521;782,499565217361;694,830884762427;1108,13571957236;1057,2246095955;9647,83395784548;1834,12375494075;786,93727272724;1237,82697242745;871,899861680332;1165,53938416422;1027,25173353684;1169,59097097396;990,745880737552;1184,80333191307;1286,11928694527;1802,69070641315;625,740980392191;1204,29785355349;1623,59097708084;1270,03576767628
14 - Roraima;Total;1222,65411192962;1115,16035508638;1642,23999999981;1167,58125000003;893,436077777773;833,836212765959;1087,90241678279;797,702645502664;1088,96864444443;1348,20869166666;1029,50959107812;1011,91250000009;1058,45910638297;1108,65487947536;927,091224489772;1014,78776699034;726,11199999998;1374,95800000001;0;1146,42161290324;0;866,388055009819;1233,31971088435;1242,29976807641;1139,20237519411
;2019;1343,86067278292;1513,74510344824;0;1198,63372093025;1133,27563909774;635,68125000014;1316,10958333329;1478,25399999991;1363,90634615374;1455,04649999997;1351,65714285731;986,650000000373;1548,00312499976;1549,60850498341;1113,5971428571;1299,03109090914;0;0;0;1677,00312500005;0;1081,79227272722;1463,99702702699;1700,73389610397;1382,14830416181
;2018;1308,95701545783;1539,55442028988;0;1260,80605263163;1052,42661417317;0;1459,28655251144;1333,22333333346;1381,93933333332;1516,88350364957;1305,74217391314;1033,23000000045;1527,34533333331;1535,89997658077;1208,89333333323;1198,31653061226;0;0;0;1630,50578947355;0;1160,73941176445;1695,51886075952;1636,04951219523;1409,63682148628
;2017;1298,13229419702;1481,08743801657;0;1178,32888888895;1070,47383333334;0;1398,56728455286;1349,93416666666;1434,20952380945;1599,81544000009;1316,54687500006;1027,76999999955;1371,31684210539;1483,45592342345;1266,86399999969;1191,81403225809;0;0;0;1538,19526315799;0;1159,24526315805;1424,02680851053;1617,988902439;1380,70974226805
;2016;1533,5517025641;1452,14943548384;2553,20500000007;1045,49199999999;1079,23661764708;0;1338,36912908239;1447,78625000035;1206,62047619047;1366,85185185188;1273,66625000024;1000;1320,68294117655;1396,6249010989;1031,42571428565;1207,67883333336;0;0;0;1395,19590909081;0;1260,43190476205;1323,33444444451;1499,02352112681;1416,13628760088
;2015;1474,63417249418;1353,79621212119;2367,93999999948;1057,33333333333;921,956764705924;0;1281,0641335453;1071,34749999984;1204,64757575749;1382,14494845358;1045,94150000005;0;1261,24235294129;1256,69635643565;1177,35777777785;1102,49456521753;0;0;0;1370,67611111126;0;1301,63651162795;1257,48527272714;1184,18030612237;1327,47129678639
;2014;1342,1082690059;1307,16450450454;2082,93500000006;969,662500000093;887,766885245906;0;1155,57444866928;1256,33124999981;1163,55525000002;1188,84642857144;1094,47045454552;0;1189,30411764711;1229,9389536878;899,502500000177;1077,80923076936;0;0;0;1118,34526315802;0;1155,31365384613;1267,19409090908;1157,02125000003;1236,49241126547
;2013;1311,61168674701;1134,62255813957;1923,30999999959;919,336666666592;774,137166666628;0;1043,55753986331;932,126249999972;1047,90000000001;1032,04460176991;982,261363636406;0;1111,23437499983;1072,24876175544;1021,52000000007;1040,67655172421;785,331999999844;0;0;957,359599999897;0;1027,7259459459;1067,61035714284;944,864523809536;1139,88520262446
;2012;1242,51133714286;1082,14999999998;1715,21499999939;632,617499999935;754,228125000023;955,92564516133;1021,64631578947;0;1092,02461538457;1170,19617647061;889,995263157756;0;955,379411764607;986,089191419139;933,452142857148;878,283703703813;0;0;0;851,90769230775;0;894,350192307665;974,161052631639;914,311341463429;1077,71432794639
;2011;1108,6627272727;884,397500000056;1486,58000000007;617,049999999814;640,31188679244;841,340595238072;924,152768670284;635,830000000075;971,020000000103;980,926153846169;814,127619047561;0;846,715454545486;821,817266055041;846,514545454474;803,797499999969;0;0;0;901,00142857143;0;816,894363636337;826,607333333438;811,857608695656;937,223564113058
;2010;962,884776119435;1035,95008368199;1124,79000000004;0;599,722089552279;282,044999999925;921,863549019606;566,076153846099;874,817727272822;1210,15360000003;727,877391304375;0;849,04105263147;724,180491803293;620,193333333358;787,130000000112;696,502000000048;0;0;642,649333333348;0;630,178593750032;831,455675675697;732,139062500035;886,388307267725
;2009;774,519384057981;916,142857142902;958,43499999959;0;499,440238095199;790,388620689704;772,448982035941;538,406000000122;806,107500000029;1441,34590909071;694,206956521831;0;755,455555555618;663,760344827609;0;580,22933333333;0;0;0;483,236666666654;0;568,831904761892;493,20000000007;779,739999999991;773,927172665637
;2008;638,754059405926;799,700081967209;207,5;0;452,650967741926;759,29782608688;649,734013921127;448,35815789477;642,657096774212;1816,3832258063;591,502272727307;0;666,339166666711;653,256481481483;530,45;519,720384615402;0;1374,95800000001;0;432,5;0;478,132249999983;463,209999999885;557,004285714212;677,390368580056
;2007;628,932950391627;734,430000000037;928;0;419,958181818206;768,340384615352;556,786022408979;423,792368421074;546,441000000046;477,205000000075;1463,96619047628;0;695,704444444376;582,497971698121;569,473076923106;448,571666666656;0;0;0;371;0;446,870888888898;431,247500000056;586,804999999888;613,177936619726
15 - Pará;Total;1259,62864604565;1814,00531256442;2264,03945474371;919,517815297559;826,78886328358;1203,55919418581;987,636470923077;2646,62295431611;1248,24388296153;1606,02335185566;1987,90004221334;861,252641921378;1231,0615184634;1182,45025500409;2891,93197964672;1385,3157088933;1985,84094527362;2495,14466114544;2663,9971411431;1167,11099821108;1655,7453726672;1413,28753375695;1033,32556870901;1599,62263603094;1410,29547739888
;2019;1646,84546102508;2402,33581952765;0;1298,99040087864;1187,02555284552;1619,19325000001;1580,99815759101;4761,52177580466;1560,36645748989;2127,12827464785;3257,90401663397;1270,32499999972;1614,83745717343;1732,37718902242;4283,35721641796;1911,68733481401;604,753333333348;3430,73046153849;3243,52224093261;1803,48499999991;2401,09008510635;2273,65643462465;1448,06416879797;1912,32705338378;2007,84958165846
;2018;1639,00045230205;2281,97349333334;3244,44767441847;1284,07535522389;1169,07783044664;1676,09422918384;1531,86194049776;3585,64911911357;1552,85441258095;2065,79783690977;2823,77944760356;1141,13857142867;1761,8733403472;1681,77689392808;4053,03597813801;1710,39114246389;2043,044054054;3222,54897584531;3363,83899746197;1759,63956730768;2244,55569002127;2191,51914979759;1460,93169491526;2145,63526211673;1980,82179975406
;2017;1633,53823838584;2266,12004049954;2828,13545454532;1251,24037226281;1121,10826871052;1546,29045354791;1455,70431504456;3663,40354581665;1557,97918048779;2057,41849585063;2749,72437288138;1877,50357142849;1686,5466267123;1670,79275909595;4209,18594979921;1753,34895810366;2184,56428571398;3121,17239404357;3358,10682068203;1667,91410926362;2344,31773704171;2069,07983110075;1392,15163265305;2058,95016090106;1945,77686503092
;2016;1551,25677376795;2170,63484150818;2784,691308411;1259,60539816772;1054,86785276075;1466,97270670147;1353,73714995788;3402,02052399335;1461,79959888063;1943,94863979854;2541,07135910224;1876,10249999957;1591,16331674959;1574,09523088199;3788,31931589537;1662,33993690853;2350;2838,72340153451;3668,57212296985;1544,91850746261;2139,63040251578;1875,88736059476;1301,90843971636;1881,92609550565;1827,58875815949
;2015;1450,57534094463;2084,00280913126;2802,08070422532;1132,75420094936;963,767891304342;1464,06446273829;1246,32967453819;3026,06069398904;1316,58056066178;1791,83467226892;2424,29596006795;1428,9754545455;1431,54202593195;1422,29012748757;3462,24212527083;1713,72651563047;2701,46906976733;2577,63865102628;2990,23523760335;1363,4089397089;1893,92399280569;1673,05516375058;1188,21658436215;1641,08090570717;1666,4648069766
;2014;1351,52761665646;2050,00681159416;2665,30890624991;1039,02333816073;873,870210942647;1325,84065839692;1142,26903968817;2429,32946003181;1238,79314005354;1816,76962711869;2066,00171867932;1120,42483870971;1256,91999410378;1293,907245509;2994,10119407895;1631,96398391048;3336,53225000002;2740,12527220627;2743,11626879697;1220,60601532568;1601,48178887997;1532,62695156694;1082,34876903554;1728,17722288796;1533,28474855079
;2013;1258,88888455078;1881,61643758299;2454,79833333335;947,328957198433;814,908145556357;1274,37530031613;1059,27406702122;2091,9007757066;1168,02943579767;1488,71749116608;1802,22590297789;1130,20448275867;1224,19434173667;1198,77608194992;2931,29419996448;1480,80928732667;3940,230652174;2222,37000000005;2450,40407151092;1112,04829521833;1636,9419946452;1267,45076365188;1019,69297109827;1474,09758432379;1405,56397094989
